hash,item,category_id,date,member_id,person_id,sort_order,record_id
c3e586fb02d4cde30e47b9c78ae0e00987f33172,"Name of donor: The Red House (Ashstead) Limited
Address of donor: 33 Commercial Road, Poole BH14 0HU
Amount of donation or nature and value if donation in kind: Â£5,000
Donor status: company, registration 03187173
(Registered 17 November 2022)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/11500,1,2023-10-30-2fa6c1a9-11500-0
410e98151c766ce25a040f1ada07f736965dea26,"Name of donor: Avre Partnership Ltd
Address of donor: 9 Great Chesterford Court, London Road, Great Chesterford CB10 1PF
Amount of donation or nature and value if donation in kind: Sponsorship of fundraising dinner, value Â£3,292.85
Donor status: company, registration 09010358
(Registered 07 October 2022)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/11500,0,2023-10-30-2fa6c1a9-11500-0
a54f6330365126a7d3da242baf6f65dfa0ff13d9,"From 9 July 2022, Deputy Chairman of the Conservative Party. This post carries a part-time salary, first paid on 31 August 2022. (Registered 31 August 2022)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25853,0,2023-10-30-5f2cbd10-25853-0
f3ff097a9576f163e9eb45b5bc69e768ae85aebb,"Name of donor: Football Association
Address of donor: Wembley Stadium, Wembley, London HA9 0WS
Amount of donation or nature and value if donation in kind: Two tickets to England v Ukraine match Final, value Â£499
Date received: 25 March 2023
Date accepted: 25 March 2023
Donor status: company, registration 00077797
(Registered 31 March 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25853,0,2023-10-30-64e8edeb-25853-0
4c15cd41c583d5298459d59603808a8922cce651,"Name of donor: Carlton Club Political Committee
Address of donor: 69 St James's Street, London SW1A 1PJ
Amount of donation or nature and value if donation in kind: Â£5,000
Donor status: unincorporated association
(Registered 09 August 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25853,2,2023-10-30-2fa6c1a9-25853-0
17991e942745921d1362e3f8278c567b14320758,"Name of donor: Simon Camamile
Address of donor: private
Amount of donation or nature and value if donation in kind: Â£2,000
Donor status: individual
(Registered 06 January 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25853,1,2023-10-30-2fa6c1a9-25853-0
478e463813f1a52e949de19fb9d032e80d20daca,"Name of donor: IX Wireless Limited Company
Address of donor: 4 Lockside Office Park, Lockside Road, Riversway, Preston PR2 2YS
Amount of donation or nature and value if donation in kind: Â£5,000
Donor status: company, registration 11008144
(Registered 20 September 2022; updated 09 January 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25853,0,2023-10-30-2fa6c1a9-25853-0
b47894bec86a05898b477984e2d2388a20baa937,"21 November 2022, received Â£225. Hours: 1 hr. (Registered 21 November 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,23,2023-10-30-10057ffd-25853-0
51f5161da7601a3ce94c437e0fe7029466fa52d7,"Payments from Ipsos MORI, 3 Thomas More Square, London E1W 1YW, for surveys. All fees paid direct to Stockton Conservatives.",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,22,2023-10-30-10057ffd-25853-0
3af28b7de3e0b66bdddcc4c5504883e06721bfad,"13 June 2023, received Â£500 for chairing a training event. Hours: 3 hrs. (Registered 13 June 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,21,2023-10-30-10057ffd-25853-0
b864cb60c11e2e11fa9ce6a70cc2eb139839ebd3,"27 February 2023, received Â£750 for chairing a training event. Hours: 4 hrs. (Registered 27 February 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,20,2023-10-30-10057ffd-25853-0
d9f0593acc1773904fbe5a57d9a4cd2fc85d739a,"15 November 2022, received Â£750 for chairing a training event. Hours: 4 hrs. (Registered 17 November 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,19,2023-10-30-10057ffd-25853-0
ab9298018a6b26985fd4f8bf85265282fc982380,"Payments from the International Centre for Parliamentary Studies, Millbank Tower, London SW1P 4QP. Fees paid direct to Stockton Conservatives.",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,18,2023-10-30-10057ffd-25853-0
ecd5a09e4ee5adf2699983e327b0ab31cddbad89,"24 November 2022, received Â£100. Hours: 30 mins. (Registered 24 November 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,17,2023-10-30-10057ffd-25853-0
13e9417b0c4c219e375b1988b100cbc0143a1f73,"24 October 2022, received Â£75. Hours: 20 mins. (Registered 24 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,16,2023-10-30-10057ffd-25853-0
5de9eb38e1c637e4e382adef0a2167583b7bee66,"7 October 2022, received Â£75. Hours: 20 mins. (Registered 07 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,15,2023-10-30-10057ffd-25853-0
8a523ab550c4496e5fb55778648c4ee227df17d7,"24 July 2022, received Â£75. Hours: 20 mins. (Registered 07 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,14,2023-10-30-10057ffd-25853-0
1d19bdd550e2a7f7f2f68df7e80f0a6b330f1b37,"24 June 2022, received Â£75. Hours: 20 mins. (Registered 07 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,13,2023-10-30-10057ffd-25853-0
c21a9b3f8aaf62810a5836233e370bbc793b2eb9,"23 March 2022, received Â£100. Hours: 30 mins. Fee donated to charity. (Registered 07 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,12,2023-10-30-10057ffd-25853-0
d9536b2649879c4fc52e0d02da93e589f816b1f2,"Payments from Savanta ComRes, 3 Melville Street, Edinburgh EH3 7PE, for surveys. All fees paid direct to Stockton Conservatives unless stated otherwise.",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,11,2023-10-30-10057ffd-25853-0
6d437dd563f7d5a812ef0844002338b9a30f574f,"25 November 2022, received Â£75. Hours: 20 mins. (Registered 25 November 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,10,2023-10-30-10057ffd-25853-0
5b8d39182f9e264bf8074215925606d400998e26,"30 September 2022, received Â£75. Hours: 20 mins. (Registered 04 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,9,2023-10-30-10057ffd-25853-0
a0489d7e790417922ffe5bc2e01a3c27f5af1a86,"30 June 2022, received Â£75. Hours: 20 mins. (Registered 04 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,8,2023-10-30-10057ffd-25853-0
8aab95dde29cd04dd2c1a879eadf184d1ada55c5,"2 May 2022, received Â£75. Hours: 20 mins. (Registered 04 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,7,2023-10-30-10057ffd-25853-0
6b501472558983afd7c4e39259a4620ad53adb37,"7 April 2022, received Â£65. Hours: 20 mins. Fee donated to charity. (Registered 04 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,6,2023-10-30-10057ffd-25853-0
30f71b3a4d1afb6cecb6e883d900d88638ac4719,"8 March 2022, received Â£65. Hours: 20 mins. Fee donated to charity. (Registered 04 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,5,2023-10-30-10057ffd-25853-0
7abfa49d81da1a4a99ef9100538a9c799ee670b4,"Payments from Yonder Consulting, 10 Northburgh Street, London EC1V 0AT, for surveys. All fees paid direct to Stockton Conservatives unless stated otherwise.",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,4,2023-10-30-10057ffd-25853-0
d9dd4c368ed092653b4826c2c09acac33d2b81e9,"30 November 2022, received Â£100. Hours: 20 mins. (Registered 01 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,3,2023-10-30-10057ffd-25853-0
98df00a7446b43f02f4527e2c376b3223dd5575d,"4 November 2022, received Â£150. Hours: 30 mins. (Registered 04 November 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,2,2023-10-30-10057ffd-25853-0
24ec5871b917f75a5a00cbfb9ea8c8c6499d4383,"7 October 2022, received Â£120. Hours: 20 mins. (Registered 07 October 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,1,2023-10-30-10057ffd-25853-0
11857729a67e2ada9b1bfd41249cec4b527c5a72,"Payments from YouGov, 50 Featherstone Street, London EC1Y 8RT, for surveys. All fees paid direct to Stockton Conservatives unless stated otherwise.",10057ffd,2023-10-30,,uk.org.publicwhip/person/25853,0,2023-10-30-10057ffd-25853-0
f72bf4967af0431d1e7435af7ee1d38d7adefebb,"I employ my wife, Ann Vickers, as part-time Junior Secretary.",59577839,2023-10-30,,uk.org.publicwhip/person/24814,0,2023-10-30-59577839-24814-0
ee0ec036f124daf42ed829de1b336848520edec0,"Name of donor: HM Government of Gibraltar
Address of donor: Gibraltar House, 150 Strand, London WC2R 1JA
Estimate of the probable value (or amount of any donation): For me and my wife/staff member, flights (Â£1,302), accommodation for four nights (Â£800) and general hospitality (Â£400), total value Â£2,502
Destination of visit: Gibraltar
Dates of visit: 7-11 September 2023
Purpose of visit: Gibraltar APPG delegation to meet with ministers, business and union leaders and attend the National Day celebrations.
(Registered 14 September 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24814,3,2023-10-30-891eb863-24814-0
b33df7e57dbe808437b625d28dca6b2a9affe75c,"Name of donor: Tynwald
Address of donor: Legislative Buildings, Finch Road, Douglas, Isle of Man IM1 3PW
Estimate of the probable value (or amount of any donation): Accommodation (Â£300), subsistence (Â£220) and transport (Â£210) for me and my spouse, total value Â£730
Dates of visit: 4-6 July 2023
Purpose of visit: Visit to Tynwald Day, Isle of Man as guest of Lt. Governor, President of Tynwald and Speaker of the House of Keys.
(Registered 08 August 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24814,2,2023-10-30-891eb863-24814-0
8edd76147dfa340e355a60a17fe8d9df132f17bd,"Name of donor: General Confederation of Moroccan Enterprises (CGEM)
Address of Donor: 23, Boulevard Mohamed Abdou Quartier, Palmiers 20340, Casablanca, Morocco
Estimate of the probable value (or amount of any donation): Flights, travel and subsistence, value Â£2,226
Destination of visit: Morocco
Dates of visit: 11-14 April 2023
Purpose of visit: APPG on Morocco visit as part of promoting links and mutual understanding between Britain and Morocco.
(Registered 11 May 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24814,1,2023-10-30-891eb863-24814-0
e97efb18520841952a56c8a6075d53a27ef6ca41,"Name of donor: British-Kosovar Chambers of Commerce Ltd
Address of donor: Providence House, Providence Place, London N1 0NT
Estimate of the probable value (or amount of any donation): Flights (Â£253.16), accommodation (Â£405) and subsistence (Â£90) for me and my spouse, total value Â£748.16
Destination of visit: Kosovo
Dates of visit: 1-4 December 2022
Purpose of visit: Visit to foster stronger business links between the UK and Kosovo.
(Registered 20 December 2022)",891eb863,2023-10-30,,uk.org.publicwhip/person/24814,0,2023-10-30-891eb863-24814-0
679195625884b2f56c6e816dcc045b6421d71878,"Name of donor: Estates UK
Address of donor: 9 Waterside Business Park, Hessle HU13 0EG
Amount of donation, or nature and value if donation in kind: Â£1,800
Date received: 13 July 2023
Date accepted: 13 July 2023
Donor status: company, registration 03514128
(Registered 20 July 2023)",70b64e89,2023-10-30,,uk.org.publicwhip/person/24814,0,2023-10-30-70b64e89-24814-0
5687c88a8c214fde0edbeacdc8c10c24a0a655f7,"I employ my husband, Paul Townsend, as a Senior Parliamentary Assistant. (Updated 05 January 2017)",59577839,2023-10-30,,uk.org.publicwhip/person/24852,0,2023-10-30-59577839-24852-0
990a33f9abdc0039de5ca4f5fbd2a591f6d7c091,"From 25 May 2022 until 29 November 2022, a Director and Member of the Board of Governors of the Westminster Foundation for Democracy (unremunerated). (Registered 20 July 2022; updated 06 March 2023)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/24852,1,2023-10-30-5f2cbd10-24852-0
3248dd00dcbd002432a6551560c9d30a173890f9,Solicitor (not practising).,5f2cbd10,2023-10-30,,uk.org.publicwhip/person/24852,0,2023-10-30-5f2cbd10-24852-0
480a06c5836f1e43891a2433cb6a9fcb3c25b079,Non-practising solicitor.,5f2cbd10,2023-10-30,,uk.org.publicwhip/person/11475,0,2023-10-30-5f2cbd10-11475-0
ea04f795812c502b0742e049f6451f3049206f44,"Name of donor: Parliament of Georgia
Address of donor: 8 Rustaveli Avenue, 0118 Tbilisi, Georgia
Estimate of the probable value (or amount of any donation): Hotel accommodation for 26-30 August (approx. Â£500), local transportation and hospitality (approx. Â£250); total estimated value Â£750
Destination of visit: Georgia
Dates of visit: 26-31 August 2023
Purpose of visit: APPG for Georgia visit to build on closer parliamentary relations.
(Registered 21 September 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/11475,1,2023-10-30-891eb863-11475-0
ba0a9776ee74c1f53f7b84b05cbe0937418885cb,"Name of donor: Media City Qatar
Address of donor: Floor 17 & 18, Tornado Tower, Bldg. 17, Zone 60, Street 810, Corner Majlis Al Taawoon And, Al Funduq St, Doha, Qatar
Estimate of the probable value (or amount of any donation): Flights, accommodation, food and sundries in Qatar, value Â£6,900. Visit to Kuwait was self-funded.
Destination of visit: Doha, Qatar and Kuwait
Dates of visit: 19-26 May 2023
Purpose of visit: To participate at the Bloomberg Qatar Economic Forum 2023 and meet Qatari and international officials to discuss current affairs including regional conflict resolution, labour rights and Qatar-UK bilateral relations. And to see a friend in Kuwait and meet Kuwaiti politicians.
(Registered 21 June 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/11475,0,2023-10-30-891eb863-11475-0
cf64992a8970d96ce1efcb51b77d0ec467bcdcd8,"Name of donor: SBI (UK LTD)
Address of donor: State Bank of India, 15 King Street, London EC2V 8EA
Amount of donation or nature and value if donation in kind: A cross-party Diwali reception I co-hosted with two other MPs and a Peer in the House of Commons, including catering and the hire of a photographer, steward and equipment, total value Â£5,499
Date received: 17 October 2022
Date accepted: 17 October 2022
Donor status: company, registration 10436460
(Registered 07 November 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/11475,0,2023-10-30-64e8edeb-11475-0
965b5c3b3c49a6f14e62b429264c097ab6e78dcc,"House in Maine et Loire, France: (i). (Registered 07 July 2017)",3841fe0e,2023-10-30,,uk.org.publicwhip/person/25623,0,2023-10-30-3841fe0e-25623-0
f897d5ee22feda55214a44ee974b87b3a3790337,"Name of donor: UNISON
Address of donor: UNISON Centre, 130 Euston Road, London NW1 2AY
Amount of donation or nature and value if donation in kind: Â£5,000 for printing and distribution costs for Labour Rose
Date received: 1 December 2022
Date accepted: 5 December 2022
Donor status: trade union
(Registered 05 December 2022)",70b64e89,2023-10-30,,uk.org.publicwhip/person/25623,0,2023-10-30-70b64e89-25623-0
9c7a2bfb775a96f6da95daafb5c4891c52d0a788,"Name of donor: UNISON
Address of donor: UNISON Centre, 130 Euston Road, London NW1 2AY
Amount of donation or nature and value if donation in kind: Printing for Labour Rose, value Â£3,380
Donor status: trade union
(Registered 26 October 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25623,0,2023-10-30-2fa6c1a9-25623-0
b74b351e9adc653695f47813eb62fb132c52cb11,"Name of donor: Betting and Gaming Council
Address of donor: Kings Building, 16 Smith Square, London SW1P 3HQ
Amount of donation or nature and value if donation in kind: Two tickets with hospitality for the Rugby League World Cup Final at Old Trafford, value Â£829.50
Date received: 19 November 2022
Date accepted: 19 November 2022
Donor status: company, registration 12213577
(Registered 28 November 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/10610,0,2023-10-30-64e8edeb-10610-0
345dc1ba8062e4e0859f91250b52c1d3c286c2b2,"23 December 2022, payment of Â£225 from Ipsos MORI, 3 Thomas More Square, London E1W 1YW, for an MPâs survey completed on 30 November 2022. Hours: 1 hr 15 mins. Fee paid direct to Halton CLP. (Registered 09 January 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/10610,0,2023-10-30-10057ffd-10610-0
39149e4a275d17f4ea2808b3876ec3349e4e8b45,"From 30 November 2022, Trustee of Pelican Park Community Trust. This is an unpaid role. (Registered 02 December 2022)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/24767,0,2023-10-30-5f2cbd10-24767-0
473cf244ef0a38c4ed6f4a0e46c6a1ac2bd082d4,"From 1 April 2022, commissioned officer in Royal Naval Reserve. (Registered 12 April 2022)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25374,4,2023-10-30-5f2cbd10-25374-0
8ac00ad54ed953e642d0f6499b0a6910a524441c,"From 25 April 2020, Chair, and from 16 September 2021, a Director of the China Research Group, a company limited by guarantee which considers the longer term challenges arising from the rise of China and hosts relevant events online. These are unpaid roles. (Registered 06 November 2020; updated 08 October 2021)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25374,3,2023-10-30-5f2cbd10-25374-0
1c3315e1d33d3eb33d7b8cdac23275b090cbab33,"From 25 April 2018, a member (unpaid) of the advisory board of Onward, a think tank which focusses on key challenges facing the UK. (Registered 06 November 2020)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25374,2,2023-10-30-5f2cbd10-25374-0
91da4cd716a4295f4f7dc7fbaddd9a57dd795287,"From 25 March 2019, Chairman of the Conservative Friends of Afghanistan. (Registered 01 April 2019)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25374,1,2023-10-30-5f2cbd10-25374-0
cc9716bd9371296fefb7bad24fbafc20d0e971e4,Holding below registrable threshold in Juliand Digital Ltd (productivity software). (Registered 04 June 2015; updated 19 November 2018),5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25374,0,2023-10-30-5f2cbd10-25374-0
9c03fd70161c7d3025e580b58b32a622abd60889,"From 5 April 2019, AccuRx Ltd, a software company building technology to improve communication in healthcare. I have held these shares since 6 March 2017, and they achieved registrable value in April 2019. (Registered 08 April 2019; updated 07 April 2022)",68d8a589,2023-10-30,,uk.org.publicwhip/person/25374,2,2023-10-30-68d8a589-25374-0
31d6ccd25ae7fec8d8e44ae9ba831f9ee9358be4,"From 15 June 2017, Crypto Quantique Ltd, a quantum encryption company. I have held these shares since 15 June 2017, and they achieved registrable value in April 2022. (Registered 30 August 2017; updated 07 April 2022)",68d8a589,2023-10-30,,uk.org.publicwhip/person/25374,1,2023-10-30-68d8a589-25374-0
8dca0290db7704f5e1ef0bbe174d3da916e89dbc,"From December 2019, Business Funding Research Ltd, trading as Beauhurst Ltd (corporate data). I have held these shares since before 2015, and they achieved registrable value in December 2019. (Registered 04 June 2015; updated 19 November 2018 and 10 January 2020)",68d8a589,2023-10-30,,uk.org.publicwhip/person/25374,0,2023-10-30-68d8a589-25374-0
b6f482af13dd7a93277d90e824036c746d35ad18,"Lashkar and Co Ltd; strategic advice and leadership mentoring, US real estate. (Registered 04 June 2015; updated 10 January 2020)",ead2f460,2023-10-30,,uk.org.publicwhip/person/25374,0,2023-10-30-ead2f460-25374-0
196610d29366c3c64204ea647e27a1166a882667,"Agricultural land and forestry in Essonne, France, owned jointly with eleven family members: (i). (Registered 04 June 2015)",3841fe0e,2023-10-30,,uk.org.publicwhip/person/25374,1,2023-10-30-3841fe0e-25374-0
9c5b1e57a2d2eeec8dbbe9f030463407860406f2,"One property of four flats in Essonne, France, owned jointly with three family members: (i). (Registered 04 June 2015)",3841fe0e,2023-10-30,,uk.org.publicwhip/person/25374,0,2023-10-30-3841fe0e-25374-0
18cfadd0e236c6ac5236d4e7f790ae5518c846cd,"Name of donor: Policy Focus Limited
Address of donor: 66 St James's Street, London SW1A 1NE
Amount of donation or nature and value if donation in kind: Sponsorship of summer drinks hosted by me, value Â£3,937
Date received: 25 July 2023
Date accepted: 25 July 2023
Donor status: company, registration 14198072
(Registered 28 July 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25374,1,2023-10-30-64e8edeb-25374-0
230704cc63e8ddb5b519a3ad3efd7019605e940e,"Name of donor: Somali Conservatives
Address of donor: private
Amount of donation or nature and value if donation in kind: Hotel accommodation during the Conservative Party Conference, value Â£812.46
Date received: 2-5 October 2022
Date accepted: 2 October 2022
Donor status: friendly society
(Registered 31 October 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25374,0,2023-10-30-64e8edeb-25374-0
a337bc567c4bf9e29dba68649073c92340975738,"Name of donor: Michael Tory
Address of donor: private
Amount of donation or nature and value if donation in kind: Â£5,000 to support my office expenses
Date received: 28 April 2023
Date accepted: 28 April 2023
Donor status: individual
(Registered 12 May 2023)",70b64e89,2023-10-30,,uk.org.publicwhip/person/25374,2,2023-10-30-70b64e89-25374-0
81b555797275b827bb61317915080cf84e10126e,"Name of donor: Dr. Mustafa Mohammed
Address of donor: private
Amount of donation or nature and value if donation in kind: Thank you party for staff after my leadership race, value Â£2,809.69
Date received: 18 January 2023
Date accepted: 18 January 2023
Donor status: individual
(Registered 06 February 2023)",70b64e89,2023-10-30,,uk.org.publicwhip/person/25374,1,2023-10-30-70b64e89-25374-0
f784a4732311222d345b584b6a1ded29a9d0ee46,"Name of donor: David John Coldman
Address of donor: private
Amount of donation or nature and value if donation in kind: Â£3,500 to support my office expenses
Date received: 18 November 2022
Date accepted: 28 November 2022
Donor status: individual
(Registered 28 November 2022)",70b64e89,2023-10-30,,uk.org.publicwhip/person/25374,0,2023-10-30-70b64e89-25374-0
c9e2124834c31f774d4a66fb4fcb1bb18b57699f,Director of TX Associates Ltd. This is an unpaid role. (Registered 03 August 2023),5f2cbd10,2023-10-30,,uk.org.publicwhip/person/26269,0,2023-10-30-5f2cbd10-26269-0
ae8d29f8df134a64bec67e58ea58e073187ba81b,TX Associates Ltd. (Registered 03 August 2023),ead2f460,2023-10-30,,uk.org.publicwhip/person/26269,0,2023-10-30-ead2f460-26269-0
c601e88d5d42c7141b3f28f16a6c24519ca13f6b,"Councillor, Hillingdon Council, London Borough of Hillingdon, Civic Centre, High Street, Uxbridge UB8 1UW. I receive a councillor allowance of Â£12,014.04 per annum and a special responsibility allowance of Â£23,725.32 per annum, each paid monthly. Hours: approx. 5 hrs per week. (Registered 01 August 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/26269,0,2023-10-30-10057ffd-26269-0
a299f14e8fbd8948757f1637a2faa30b6ee01bb4,"From 17 January 2023, The Office of Liz Truss Limited, which provides support for my ongoing public activities. (Registered 21 February 2023)",ead2f460,2023-10-30,,uk.org.publicwhip/person/24941,0,2023-10-30-ead2f460-24941-0
42e8cd9d88480e1001787b92a3209cef00a009f5,"Name of donor: E2 Summit
Address of donor: 137 Newbury Street, 7th Floor, Boston, MA 02116, USA
Estimate of the probable value (or amount of any donation): Transatlantic flights (approx. Â£12,666) and accommodation (approx. Â£1,546), total approx. value Â£14,212
Destination of visit: Utah, USA
Dates of visit: 9-14 October 2023
Purpose of visit: To deliver a speech at Stein Eriksen Lodge.
(Registered 30 October 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24941,6,2023-10-30-891eb863-24941-0
9e6c7f7295f9bea7fd3d06995eb5881686329aae,"Name of donor: Taiwan Ministry of Foreign Affairs
Address of donor: No. 2, Ketagalan Blvd, Zhongzheng District, Taipei City, Taiwan 100
Estimate of the probable value (or amount of any donation): Flights (Â£7,670) and provision of hospitality (Â£264) and accommodation for four nights (estimated value Â£2,907) for me and one member of staff, total estimated value Â£10,841
Destination of visit: Taiwan
Dates of visit: 15-20 May 2023
Purpose of visit: For meetings with Taiwanese ministers and President to support the free democracy of Taiwan.
(Registered 07 June 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24941,5,2023-10-30-891eb863-24941-0
4592281bcb049ae486b4113c74cff6b6b637e7d1,"Name of donor: Alliance of Democracies Foundation
Address of donor: Bredgade 71, 1. th. 1260 Copenhagen K, Denmark
Estimate of the probable value (or amount of any donation): Flights (Â£757) and hotel accommodation (Â£584) for me and one member of staff for one night, total value Â£1,341
Destination of visit: Copenhagen
Dates of visit: 14-15 May 2023
Purpose of visit: Participation at Copenhagen Democracy Summit on the subject of Economic NATO.
(Registered 07 June 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24941,4,2023-10-30-891eb863-24941-0
d2f70aca59e4f0a7cc90f42cfb8783d709278979,"Name of donor: Pacific Forum International
Address of donor: 1003 Bishop Street, Pauahi Tower, Suite 1150, Honolulu, HI 96813, USA
Estimate of the probable value (or amount of any donation): Flights (Â£15,520) and hotel accommodation (Â£2,392) for me and my husband for four nights, total value Â£17,912
Destination of visit: Honolulu
Dates of visit: 7-12 May 2023
Purpose of visit: Attendance at a Pacific Forum meeting on freedom and democracy.
(Registered 25 May 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24941,3,2023-10-30-891eb863-24941-0
884b0791856983275170b435443e61ee42c132f5,"Name of donor: Heritage Foundation
Address of donor: 214 Massachusetts Ave NE, Washington D.C. 20002-4999, USA
Estimate of the probable value (or amount of any donation): Flights for me and a member of staff, (Â£4,800) and provision of accommodation for me, my husband, two children and one member of staff for five nights (estimated value  Â£2,800), total estimated value Â£7,600
Destination of visit: Washington DC
Dates of visit: 11-16 April 2023
Purpose of visit: To deliver the Margaret Thatcher Freedom lecture.
(Registered 02 May 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24941,2,2023-10-30-891eb863-24941-0
f14ab698665f117558c06d7a3f6020a7373efb21,"Name of donor: IPAC Global Ltd
Address of donor: 27 Old Gloucester Street, London WC1N 3AX
Estimate of the probable value (or amount of any donation): Flights (Â£6,800) and hotel accommodation (Â£1,800) for me and a member of staff for three nights, total value Â£8,600
Destination of visit: Tokyo
Dates of visit: 16-19 February 2023
Purpose of visit: Attendance at a Symposium in Tokyo, hosted by IPAC.
(Registered 14 March 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/24941,1,2023-10-30-891eb863-24941-0
931b33e8af86368ebf80614763d6b43e19c6a646,"Name of donor: Michael Ashcroft
Address of donor: private
Estimate of the probable value (or amount of any donation): Flights and accommodation, value Â£12,210.60
Destination of visit: Washington DC
Dates of visit: 4-8 December 2022
Purpose of visit: To attend the 2022 International Democracy Union Conference in Washington.
(Registered 19 December 2022)",891eb863,2023-10-30,,uk.org.publicwhip/person/24941,0,2023-10-30-891eb863-24941-0
0abf98105fa599c06674a28e531e0aec84bb9ab2,"Name of donor: Heathrow Airport Limited
Address of donor: The Compass Centre, Nelson Road, London Heathrow Airport, Hounslow TW6 2GW
Amount of donation or nature and value if donation in kind: Use of the Windsor Suite at Heathrow Airport; value Â£1,800
Date received: 14 October 2023
Date accepted: 14 October 2023
Donor status: company, registration 05757208
(Registered 17 October 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/24941,18,2023-10-30-64e8edeb-24941-0
cb388350ced0d731ca2083517d56403b1f1e54fe,"Name of donor: Heathrow Airport Limited
Address of donor: The Compass Centre, Nelson Road, London Heathrow Airport, Hounslow TW6 2GW
Amount of donation or nature and value if donation in kind: Use of the Windsor Suite at Heathrow Airport; value Â£1,800
Date received: 9 October 2023
Date accepted: 9 October 2023
Donor status: company, registration 05757208
(Registered 17 October 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/24941,17,2023-10-30-64e8edeb-24941-0
5b339a7854a08c9d801dd6dd9b0a4cf35d1b4a1d,"Name of donor: Gatwick Airport Limited
Address of donor: Destinations Place, Gatwick Airport RH6 0NP
Amount of donation or nature and value if donation in kind: Use of the Sussex Suite at Gatwick Airport; value Â£1,380
Date received: 24 September 2023
Date accepted: 24 September 2023
Donor status: company, registration 01991018
(Registered 17 October 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/24941,16,2023-10-30-64e8edeb-24941-0
